1987	11	PIT	9397	48	0	0	80.58	1777
1987	11	PDX	3245	30	0	0	84.25	481
1987	11	PRC	0	0	0	0	0	0
1987	11	PVD	980	13	0	0	86.33	121
1987	11	RDU	4951	46	0	0	85.84	655
1987	11	SMF	2229	26	0	0	86.94	265
1987	11	SLC	5248	104	0	0	86.72	593
1987	11	SAT	2669	23	0	0	88.46	285
1987	11	SAN	4842	54	0	0	85.3	658
1987	11	SJC	3774	38	0	0	85.72	501
1987	11	SJU	1134	12	0	0	84.92	159
1987	11	SNA	2358	14	0	0	84.44	353
1987	11	SEA	5599	51	0	0	85.8	744
1987	11	GEG	933	21	0	0	87.25	98
1987	11	SGU	0	0	0	0	0	0
1987	11	STL	10276	60	0	0	84.19	1565
1987	11	TPA	4888	29	0	0	88.85	516
1987	11	ACT	0	0	0	0	0	0
1987	11	IAD	7123	265	0	0	83.45	914
1987	11	DCA	4516	63	0	0	86.94	527
1987	11	PBI	1895	13	0	0	87.34	227
1987	11	WYS	0	0	0	0	0	0
1987	12	ABQ	2643	81	0	0	73.7	614
1987	12	ANC	966	11	0	0	63.46	342
1987	12	ATL	22317	456	0	0	78.72	4294
1987	12	AUS	2437	43	0	0	80.34	436
1987	12	BWI	5526	65	0	0	75.26	1302
1987	12	BOS	8538	188	0	0	76.4	1827
1987	12	BUF	2331	43	0	0	84.94	308
1987	12	BUR	2034	65	0	0	74.98	444
1987	12	CLT	8354	99	0	0	61.08	3152
1987	12	MDW	1512	94	0	0	75.4	278
1987	12	ORD	22734	1453	0	0	69.17	5555
1987	12	CVG	5263	95	0	0	78.87	1017
1987	12	CLE	4652	92	0	0	80.7	806
1987	12	COS	740	36	0	0	76.08	141
1987	12	CMH	2266	78	0	0	80.23	370
1987	12	DAL	2851	39	0	0	85.2	383
1987	12	DFW	17551	213	0	0	68.92	5241
1987	12	DEN	14522	920	0	0	59.9	4904
1987	12	DTW	9314	267	0	0	74.69	2090
1987	12	ELP	1858	88	0	0	73.9	397
1987	12	FLL	3549	29	0	0	83.23	566
1987	12	RSW	1392	12	0	0	86.14	181
1987	12	BDL	2588	62	0	0	80.29	448
1987	12	HNL	1319	11	0	0	75.13	317
1987	12	IAH	7027	145	0	0	70.12	1955
1987	12	HOU	4605	70	0	0	79.83	859
1987	12	IND	2955	58	0	0	80.64	514
1987	12	JAX	2246	29	0	0	86.64	271
1987	12	OGG	300	6	0	0	72.67	76
1987	12	FCA	61	0	0	0	73.77	16
1987	12	MCI	4317	144	0	0	72.46	1045
1987	12	LAS	6322	99	0	0	80.53	1132
1987	12	LAX	15154	479	0	0	63.15	5105
1987	12	MEM	6436	104	0	0	73.49	1602
1987	12	MIA	6165	82	0	0	79.95	1154
1987	12	MKE	1477	96	0	0	74.75	277
1987	12	MSP	7784	194	0	0	71.18	2049
1987	12	BNA	4463	49	0	0	85.5	598
1987	12	MSY	3323	59	0	0	80.02	605
1987	12	JFK	4287	32	0	0	77.19	946
1987	12	LGA	9675	218	0	0	80.51	1668
1987	12	EWR	10431	162	0	0	75.65	2378
1987	12	OAK	2727	64	0	0	79.1	506
1987	12	ONT	2707	55	0	0	77.8	546
1987	12	MCO	6060	55	0	0	85.63	816
1987	12	PHL	7042	101	0	0	78.43	1418
1987	12	PHX	10100	176	0	0	72.93	2558
1987	12	PIT	9431	109	0	0	75.42	2209
1987	12	PDX	3374	79	0	0	67.43	1020
1987	12	PRC	0	0	0	0	0	0
1987	12	PVD	999	21	0	0	81.88	160
